id,query_type,comment,Class,target,hate,offensive,Insult,Neutral,comment_text,tokens,tokens_sent
226503,Facebook/<page-id>/feed, ambassadeurs  niger    ue présentent leurs lettres  créance,normal,3,0,0,0,1,  ambassadeur   niger     ue présenter lettre   créance,"['ambassadeur', 'niger', 'ue', 'présenter', 'lettre', 'créance']",[' ambassadeurs  niger    ue présentent leurs lettres  créance']
226504,Facebook/<page-id>/feed,ouverture   session budgétaire  mairie  abéché,normal,3,0,0,0,1,ouverture    session budgétaire   mairie   abéché,"['ouverture', 'session', 'budgétaire', 'mairie', 'abéché']",['ouverture   session budgétaire  mairie  abéché']
226505,Facebook/<page-id>/feed, journée nationale  patrimoine instituée  décret https w alwihdainfo com tchad  journee nationale  patrimoine instituee  decret a100417 html,normal,3,0,0,0,1,  journée national   patrimoine instituer   décret http w alwihdainfo com tchad   journee national   patrimoine instituee   decret a100417 html,"['journée', 'national', 'patrimoine', 'instituer', 'décret', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'journee', 'national', 'patrimoine', 'instituee', 'decret', 'a100417', 'html']",[' journée nationale  patrimoine instituée  décret https w alwihdainfo com tchad  journee nationale  patrimoine instituee  decret a100417 html']
226506,Facebook/<page-id>/feed,candidat   alliance victoire,normal,3,0,0,0,1,candidat    alliance victoir,"['candidat', 'alliance', 'victoir']",['candidat   alliance victoire']
226511,Facebook/<page-id>/feed, onape sensibilise  bénéficiaires  crédits agricoles  moyen chari  remboursement https w alwihdainfo com tchad  onape sensibilise  beneficiaires  credits agricoles  moyen chari  remboursement a100412 html,normal,3,0,0,0,1,  onape sensibilise   bénéficiaire   crédit agricole   moyen chari   remboursement http w alwihdainfo com tchad   onape sensibilise   beneficiaire   credits agricole   moyen chari   remboursement a100412 html,"['onape', 'sensibilise', 'bénéficiaire', 'crédit', 'agricole', 'moyen', 'chari', 'remboursement', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'onape', 'sensibilise', 'beneficiaire', 'credits', 'agricole', 'moyen', 'chari', 'remboursement', 'a100412', 'html']",[' onape sensibilise  bénéficiaires  crédits agricoles  moyen chari  remboursement https w alwihdainfo com tchad  onape sensibilise  beneficiaires  credits agricoles  moyen chari  remboursement a100412 html']
226515,Facebook/<page-id>/feed, marche  camojet interdite   autorités https w alwihdainfo com tchad  marche  camojet interdite   autorites a100409 html,normal,3,0,0,0,1,  marche   camojet interdire    autorité http w alwihdainfo com tchad   marche   camojet interdire    autorite a100409 html,"['marche', 'camojet', 'interdire', 'autorité', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'marche', 'camojet', 'interdire', 'autorite', 'a100409', 'html']",[' marche  camojet interdite   autorités https w alwihdainfo com tchad  marche  camojet interdite   autorites a100409 html']
226517,Facebook/<page-id>/feed, soutiens   undr contestent  candidat   alliance victoire https w alwihdainfo com tchad  soutiens   undr contestent  candidat   alliance victoire a100407 html,normal,3,0,0,0,1,  soutien    undr contester   candidat    alliance victoire http w alwihdainfo com tchad   soutien    undr contester   candidat    alliance victoire a100407 html,"['soutien', 'undr', 'contester', 'candidat', 'alliance', 'victoire', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'soutien', 'undr', 'contester', 'candidat', 'alliance', 'victoire', 'a100407', 'html']",[' soutiens   undr contestent  candidat   alliance victoire https w alwihdainfo com tchad  soutiens   undr contestent  candidat   alliance victoire a100407 html']
226518,Facebook/<page-id>/feed,ouverture   atelier   gestion axée   résultats   hadjer lamis,normal,3,0,0,0,1,ouverture    atelier    gestion axer    résultat    hadjer lamis,"['ouverture', 'atelier', 'gestion', 'axer', 'résultat', 'hadjer', 'lamis']",['ouverture   atelier   gestion axée   résultats   hadjer lamis']
226519,Facebook/<page-id>/feed, conajepdt exige  libération   camarades,normal,3,0,0,0,1,  conajepdt exiger   libération    camarade,"['conajepdt', 'exiger', 'libération', 'camarade']",[' conajepdt exige  libération   camarades']
226520,Facebook/<page-id>/feed, ust appelle  militants   tenir prêts  tout appel  manifester https w alwihdainfo com tchad  ust appelle  militants a  tenir prets a tout appel a manifester a100400 html,normal,3,0,0,0,1,  ust appeler   militant    prêt   appel   manifester http w alwihdainfo com tchad   ust appeler   militant   pret appel manifester a100400 html,"['ust', 'appeler', 'militant', 'prêt', 'appel', 'manifester', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'ust', 'appeler', 'militant', 'pret', 'appel', 'manifester', 'a100400', 'html']",[' ust appelle  militants   tenir prêts  tout appel  manifester https w alwihdainfo com tchad  ust appelle  militants a  tenir prets a tout appel a manifester a100400 html']
226521,Facebook/<page-id>/feed,déguerpissement  habitants  walia hadjaraï,normal,3,0,0,0,1,déguerpissement   habitant   walia hadjaraï,"['déguerpissement', 'habitant', 'walia', 'hadjaraï']",['déguerpissement  habitants  walia hadjaraï']
226524,Facebook/<page-id>/feed, ong aha appelle   libération  manifestants arrêtés,normal,3,0,0,0,1,  ong aha appeler    libération   manifestant arrêter,"['ong', 'aha', 'appeler', 'libération', 'manifestant', 'arrêter']",[' ong aha appelle   libération  manifestants arrêtés']
226525,Facebook/<page-id>/feed, directeur général   police nationale   adjoint remplacés https w alwihdainfo com tchad  directeur general   police nationale remplace a100397 html,normal,3,0,0,0,1,  directeur général    police national    adjoint remplacer https w alwihdainfo com tchad   directeur general    police national remplacer a100397 html,"['directeur', 'général', 'police', 'national', 'adjoint', 'remplacer', 'https', 'w', 'alwihdainfo', 'com', 'tchad', 'directeur', 'general', 'police', 'national', 'remplacer', 'a100397', 'html']",[' directeur général   police nationale   adjoint remplacés https w alwihdainfo com tchad  directeur general   police nationale remplace a100397 html']
226527,Facebook/<page-id>/feed, cttdh demande  président français  renoncer   visite https w alwihdainfo com tchad  cttdh demande  president francais  renoncer a  visite a100395 html,normal,3,0,0,0,1,  cttdh demande   président français   renoncer    visite http w alwihdainfo com tchad   cttdh demande   president francai   renoncer   visite a100395 html,"['cttdh', 'demande', 'président', 'français', 'renoncer', 'visite', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'cttdh', 'demande', 'president', 'francai', 'renoncer', 'visite', 'a100395', 'html']",[' cttdh demande  président français  renoncer   visite https w alwihdainfo com tchad  cttdh demande  president francais  renoncer a  visite a100395 html']
226528,Facebook/<page-id>/feed,18 jeunes mémorisateurs  saint coran reçoivent  parchemin  sila https w alwihdainfo com tchad 18 jeunes memorisateurs  saint coran recoivent  parchemin  sila a100378 html,normal,3,0,0,0,1,18 jeune mémorisateur   saint coran recevoir   parchemin   sila https w alwihdainfo com tchad 18 jeune memorisateur   saint coran recoivent   parchemin   sila a100378 html,"['18', 'jeune', 'mémorisateur', 'saint', 'coran', 'recevoir', 'parchemin', 'sila', 'https', 'w', 'alwihdainfo', 'com', 'tchad', '18', 'jeune', 'memorisateur', 'saint', 'coran', 'recoivent', 'parchemin', 'sila', 'a100378', 'html']",['18 jeunes mémorisateurs  saint coran reçoivent  parchemin  sila https w alwihdainfo com tchad 18 jeunes memorisateurs  saint coran recoivent  parchemin  sila a100378 html']
226532,Facebook/<page-id>/feed, bus percute  habitation  tue trois personnes  sud https w alwihdainfo com tchad  bus percute  habitation  tue trois personnes  sud a100392 html,normal,3,0,0,0,1,  bus percut   habitation   taire personne   sud http w alwihdainfo com tchad   bus percut   habitation   taire personne   sud a100392 html,"['bus', 'percut', 'habitation', 'taire', 'personne', 'sud', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'bus', 'percut', 'habitation', 'taire', 'personne', 'sud', 'a100392', 'html']",[' bus percute  habitation  tue trois personnes  sud https w alwihdainfo com tchad  bus percute  habitation  tue trois personnes  sud a100392 html']
226533,Facebook/<page-id>/feed, chef   état  arrivé  faya largeau https w alwihdainfo com tchad  chef   etat  arrive a faya largeau a100389 html,normal,3,0,0,0,1,  chef    état   arriver   faya largeau https w alwihdainfo com tchad   chef    etat   arrive fayer largeau a100389 html,"['chef', 'état', 'arriver', 'faya', 'largeau', 'https', 'w', 'alwihdainfo', 'com', 'tchad', 'chef', 'etat', 'arrive', 'fayer', 'largeau', 'a100389', 'html']",[' chef   état  arrivé  faya largeau https w alwihdainfo com tchad  chef   etat  arrive a faya largeau a100389 html']
226534,Facebook/<page-id>/feed,présidentielle    maintenant   travail commence  gagnerons https w alwihdainfo com presidentielle  tchad   maintenant   travail commence  gagnerons a100391 html,normal,3,0,0,0,1,présidentielle        travail commencer   gagneron https w alwihdainfo com presidentielle   tchad       travail commencer   gagneron a100391 html,"['présidentielle', 'travail', 'commencer', 'gagneron', 'https', 'w', 'alwihdainfo', 'com', 'presidentielle', 'tchad', 'travail', 'commencer', 'gagneron', 'a100391', 'html']",['présidentielle    maintenant   travail commence  gagnerons https w alwihdainfo com presidentielle  tchad   maintenant   travail commence  gagnerons a100391 html']
226538,Facebook/<page-id>/feed,présidentielle  maître bongoro théophile désigné candidat   alliance victoire,normal,3,0,0,0,1,présidentielle   maître bongoro théophile désigné candidat    alliance victoir,"['présidentielle', 'maître', 'bongoro', 'théophile', 'désigné', 'candidat', 'alliance', 'victoir']",['présidentielle  maître bongoro théophile désigné candidat   alliance victoire']
226539,Facebook/<page-id>/feed,présidentielle   cedpe présente  sondage   attentes   population,normal,3,0,0,0,1,présidentielle    cedpe présente   sondage    attente    population,"['présidentielle', 'cedpe', 'présente', 'sondage', 'attente', 'population']",['présidentielle   cedpe présente  sondage   attentes   population']
226542,Facebook/<page-id>/feed,présidentielle 2021   cedpe présente  sondage mesurant  attentes  tchadiens,normal,3,0,0,0,1,présidentielle 2021    cedpe présente   sondage mesurant   attente   tchadien,"['présidentielle', '2021', 'cedpe', 'présente', 'sondage', 'mesurant', 'attente', 'tchadien']",['présidentielle 2021   cedpe présente  sondage mesurant  attentes  tchadiens']
226545,Facebook/<page-id>/feed,réfugié   ambassade  états unis,normal,3,0,0,0,1,réfugier    ambassade   état uni,"['réfugier', 'ambassade', 'état', 'uni']",['réfugié   ambassade  états unis']
226546,Facebook/<page-id>/feed,covid 19  besoin urgent  vaccins en afrique australe,normal,3,0,0,0,1,covid 19   besoin urgent   vaccin afrique austral,"['covid', '19', 'besoin', 'urgent', 'vaccin', 'afrique', 'austral']",['covid 19  besoin urgent  vaccins en afrique australe']
226547,Facebook/<page-id>/feed,nomination   présidence   république https w alwihdainfo com tchad nomination a  presidence   republique a100376 html,normal,3,0,0,0,1,nomination    présidence    république http w alwihdainfo com tchad nomination   presidence    republique a100376 html,"['nomination', 'présidence', 'république', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'nomination', 'presidence', 'republique', 'a100376', 'html']",['nomination   présidence   république https w alwihdainfo com tchad nomination a  presidence   republique a100376 html']
226548,Facebook/<page-id>/feed,150 jeunes  batha formés en entrepreneuriat,normal,3,0,0,0,1,150 jeune   batha former entrepreneuriat,"['150', 'jeune', 'batha', 'former', 'entrepreneuriat']",['150 jeunes  batha formés en entrepreneuriat']
226550,Facebook/<page-id>/feed, organisation  femmes  parti mps a débloqué  chèque  10 millions fcfa  payer  caution   candidat   présidentielle,normal,3,0,0,0,1,  organisation   femme   parti mps débloquer   chèque   10 million fcfa   payer   caution    candidat    présidentielle,"['organisation', 'femme', 'parti', 'mps', 'débloquer', 'chèque', '10', 'million', 'fcfa', 'payer', 'caution', 'candidat', 'présidentielle']",[' organisation  femmes  parti mps a débloqué  chèque  10 millions fcfa  payer  caution   candidat   présidentielle']
226551,Facebook/<page-id>/feed, personnes handicapées honorées   province  batha,normal,3,0,0,0,1,  personne handicapé honorer    province   batha,"['personne', 'handicapé', 'honorer', 'province', 'batha']",[' personnes handicapées honorées   province  batha']
226552,Facebook/<page-id>/feed,situation épidémiologique   courbe  en train  baisser,normal,3,0,0,0,1,situation épidémiologique    courbe   train   baisser,"['situation', 'épidémiologique', 'courbe', 'train', 'baisser']",['situation épidémiologique   courbe  en train  baisser']
226554,Facebook/<page-id>/feed,and djamena  manifestants placés sous mandat  dépôt https w alwihdainfo com and djamena  manifestants places sous mandat  depot a100367 html,normal,3,0,0,0,1,and djamena   manifestant placer mandat   dépôt http w alwihdainfo com and djamena   manifestant placer mandat   depot a100367 html,"['and', 'djamena', 'manifestant', 'placer', 'mandat', 'dépôt', 'http', 'w', 'alwihdainfo', 'com', 'and', 'djamena', 'manifestant', 'placer', 'mandat', 'depot', 'a100367', 'html']",['and djamena  manifestants placés sous mandat  dépôt https w alwihdainfo com and djamena  manifestants places sous mandat  depot a100367 html']
226555,Facebook/<page-id>/feed, mps remanie  bureau politique national https w alwihdainfo com tchad  mps remanie  bureau politique national a100365 html,normal,3,0,0,0,1,  mps remanier   bureau politique national http w alwihdainfo com tchad   mps remanier   bureau politique national a100365 html,"['mps', 'remanier', 'bureau', 'politique', 'national', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'mps', 'remanier', 'bureau', 'politique', 'national', 'a100365', 'html']",[' mps remanie  bureau politique national https w alwihdainfo com tchad  mps remanie  bureau politique national a100365 html']
226556,Facebook/<page-id>/feed,and djamena  bagarre impliquant  élèves armés  sabangali https w alwihdainfo com tchad  bagarre impliquant  eleves armes a sabangali a100366 html,normal,3,0,0,0,1,and djamena   bagarre impliquer   élève armer   sabangali http w alwihdainfo com tchad   bagarre impliquer   eleves arme sabangali a100366 html,"['and', 'djamena', 'bagarre', 'impliquer', 'élève', 'armer', 'sabangali', 'http', 'w', 'alwihdainfo', 'com', 'tchad', 'bagarre', 'impliquer', 'eleves', 'arme', 'sabangali', 'a100366', 'html']",['and djamena  bagarre impliquant  élèves armés  sabangali https w alwihdainfo com tchad  bagarre impliquant  eleves armes a sabangali a100366 html']
226557,Facebook/<page-id>/feed,présidentielle   of mps remet 10 millions fcfa   caution  idriss deby https w alwihdainfo com presidentielle  tchad  mps debloque 10 millions fcfa   caution  idriss deby a100363 html,normal,3,0,0,0,1,présidentielle    of mps remettre 10 million fcfa    caution   idriss deby http w alwihdainfo com presidentielle   tchad   mps debloque 10 million fcfa    caution   idriss deby a100363 html,"['présidentielle', 'of', 'mps', 'remettre', '10', 'million', 'fcfa', 'caution', 'idriss', 'deby', 'http', 'w', 'alwihdainfo', 'com', 'presidentielle', 'tchad', 'mps', 'debloque', '10', 'million', 'fcfa', 'caution', 'idriss', 'deby', 'a100363', 'html']",['présidentielle   of mps remet 10 millions fcfa   caution  idriss deby https w alwihdainfo com presidentielle  tchad  mps debloque 10 millions fcfa   caution  idriss deby a100363 html']
226560,Facebook/<page-id>/feed,and djamena  gendarmes surpris en train  remplir  mandats  dépôt avant audition https w alwihdainfo com and djamena  gendarmes surpris en train  remplir  mandats  depot avant audition a100361 html,normal,3,0,0,0,1,and djamena   gendarme surprendre train   remplir   mandat   dépôt audition http w alwihdainfo com and djamena   gendarme surprendre train   remplir   mandat   depot audition a100361 html,"['and', 'djamena', 'gendarme', 'surprendre', 'train', 'remplir', 'mandat', 'dépôt', 'audition', 'http', 'w', 'alwihdainfo', 'com', 'and', 'djamena', 'gendarme', 'surprendre', 'train', 'remplir', 'mandat', 'depot', 'audition', 'a100361', 'html']",['and djamena  gendarmes surpris en train  remplir  mandats  dépôt avant audition https w alwihdainfo com and djamena  gendarmes surpris en train  remplir  mandats  depot avant audition a100361 html']
226561,Facebook/<page-id>/feed,tensions  palais  justice suite  déferrement  manifestants,normal,3,0,0,0,1,tension   palais   justice suite   déferrement   manifestant,"['tension', 'palais', 'justice', 'suite', 'déferrement', 'manifestant']",['tensions  palais  justice suite  déferrement  manifestants']
226950,Facebook:/<post-id>/comments, midi midi mérite plus  ça,normal,3,0,0,0,1,  midi midi mérite  ,"['midi', 'midi', 'mérite']",[' midi midi mérite plus  ça']
227037,Facebook:/<post-id>/comments,grâce  dieu  midi    grâce  dieu    entraîne  parle  a retirer  élections   grâce  dieu dieu merci,normal,3,0,0,0,1,grâce   dieu   midi     grâce   dieu     entraîne     retirer   élection    grâce   dieu dieu,"['grâce', 'dieu', 'midi', 'grâce', 'dieu', 'entraîne', 'retirer', 'élection', 'grâce', 'dieu', 'dieu']",['grâce  dieu  midi    grâce  dieu    entraîne  parle  a retirer  élections   grâce  dieu dieu merci']
227202,Facebook/<post-id>/comments,damboula hanaou wadam fatiss,insult,2,0,0,1,0,damboula hanaou wadam fatiss,"['damboula', 'hanaou', 'wadam', 'fatiss']",['damboula hanaou wadam fatiss']
227216,Facebook/<post-id>/comments,damboula hanana sei tichifa ya chaabani almouafine,insult,2,0,0,1,0,damboula hanana sei tichifa ya chaabani almouafine,"['damboula', 'hanana', 'sei', 'tichifa', 'ya', 'chaabani', 'almouafine']",['damboula hanana sei tichifa ya chaabani almouafine']
227232,Facebook/<post-id>/comments,fourchoum adil mboutman dolda damboula zata,insult,2,0,0,1,0,fourchoum adil mboutman dolda damboula zata,"['fourchoum', 'adil', 'mboutman', 'dolda', 'damboula', 'zata']",['fourchoum adil mboutman dolda damboula zata']
227339,Facebook:/<post-id>/comments,pourtant midi  sortant  continue  signer  actes,normal,3,0,0,0,1,pourtant midi   sortir   continue   signer   acte,"['pourtant', 'midi', 'sortir', 'continue', 'signer', 'acte']",['pourtant midi  sortant  continue  signer  actes']
227380,Facebook/<post-id>/comments, a  moins  projet   campagne sinon  parti  pouvoir and a    projet commun   campagne quand  écoutes  délégations  campagne provinciale  langage diffère sinon damboula  retenu,normal,3,0,0,0,1,      projet    campagne   partir   pouvoir and     projet commun    campagne   écoute   délégation   campagne provincial   langage différer damboula   retenir,"['projet', 'campagne', 'partir', 'pouvoir', 'and', 'projet', 'commun', 'campagne', 'écoute', 'délégation', 'campagne', 'provincial', 'langage', 'différer', 'damboula', 'retenir']",[' a  moins  projet   campagne sinon  parti  pouvoir and a    projet commun   campagne quand  écoutes  délégations  campagne provinciale  langage diffère sinon damboula  retenu']
227416,Facebook/<post-id>/comments,quand  tête  vide    corps  souffre      parle  anglais  abord damboulla hanak dixit quelk part,normal,3,0,0,0,1,  tête   vide     corps   souffre         anglais   damboulla hanak dixit quelk part,"['tête', 'vide', 'corps', 'souffre', 'anglais', 'damboulla', 'hanak', 'dixit', 'quelk', 'part']",['quand  tête  vide    corps  souffre      parle  anglais  abord damboulla hanak dixit quelk part']
227436,Facebook:/<post-id>/comments, and a  encore fini avenue  français  puis mince accompagne midi tranquillement   embrouille pas,normal,3,0,0,0,1,  and   finir avenue   français   accompagne midi tranquillement    embrouille,"['and', 'finir', 'avenue', 'français', 'accompagne', 'midi', 'tranquillement', 'embrouille']",[' and a  encore fini avenue  français  puis mince accompagne midi tranquillement   embrouille pas']
227504,Facebook/<post-id>/comments,      parle  anglais  abord damboula hanak,insult,2,0,0,1,0,         anglais   damboula hanak,"['anglais', 'damboula', 'hanak']",['      parle  anglais  abord damboula hanak']
227638,Facebook:/<post-id>/comments, vraiment sage  ça  objectif  midi diviser  opposants     vraiment  transformateurs,offensive,1,0,1,0,0,  vraiment sage     objectif   midi diviser   opposant      vraiment   transformateur,"['vraiment', 'sage', 'objectif', 'midi', 'diviser', 'opposant', 'vraiment', 'transformateur']",[' vraiment sage  ça  objectif  midi diviser  opposants     vraiment  transformateurs']
227663,Facebook:/<post-id>/comments,  voit   autre plus intelligent  midi,normal,3,0,0,0,1,   voir    intelligent   midi,"['voir', 'intelligent', 'midi']",['  voit   autre plus intelligent  midi']
227772,Facebook:/<post-id>/comments,seul  candidat balta peut battre midi  urnes   confiance en lui,normal,3,0,0,0,1,  candidat balta battre midi   urne    confiance,"['candidat', 'balta', 'battre', 'midi', 'urne', 'confiance']",['seul  candidat balta peut battre midi  urnes   confiance en lui']
227778,Facebook:/<post-id>/comments,     déjà sorti   majorité présidentielle comme  militants   moutons,normal,3,0,0,0,1,      déjà sortir    majorité présidentiel   militant    mouton,"['déjà', 'sortir', 'majorité', 'présidentiel', 'militant', 'mouton']",['     déjà sorti   majorité présidentielle comme  militants   moutons']
227785,Facebook:/<post-id>/comments,midi gagnera  1er tour    dernier tour,normal,3,0,0,0,1,midi gagner   premier tour     tour,"['midi', 'gagner', 'premier', 'tour', 'tour']",['midi gagnera  1er tour    dernier tour']
227818,Facebook:/<post-id>/comments,  connait     pays ya    opposant  tchad   déranger  car   tous derrière midi peut être prochain élection présidentielle   tchad   opposant alors   mieux  laisser midi  pouvoir  gaspiller  argent  pays   organisation  campagne électorale,normal,3,0,0,0,1,   conner      pays ya     opposer   tchad    déranger      midi prochain élection présidentiel    tchad    opposer    mieux   midi   pouvoir   gaspiller   argent   pays    organisation   campagne électoral,"['conner', 'pays', 'ya', 'opposer', 'tchad', 'déranger', 'midi', 'prochain', 'élection', 'présidentiel', 'tchad', 'opposer', 'mieux', 'midi', 'pouvoir', 'gaspiller', 'argent', 'pays', 'organisation', 'campagne', 'électoral']",['  connait     pays ya    opposant  tchad   déranger  car   tous derrière midi peut être prochain élection présidentielle   tchad   opposant alors   mieux  laisser midi  pouvoir  gaspiller  argent  pays   organisation  campagne électorale']
227840,Facebook:/<post-id>/comments,this simplement  midi   allons battre  autres candidats  urnes,normal,3,0,0,0,1,this simplement   midi    battre   candidat   urne,"['this', 'simplement', 'midi', 'battre', 'candidat', 'urne']",['this simplement  midi   allons battre  autres candidats  urnes']
227907,Facebook/<post-id>/comments,bounia balthazar  10 fois mieux   damboulla hanak,insult,2,0,0,1,0,bounia balthazar   10 fois mieux    damboulla hanak,"['bounia', 'balthazar', '10', 'fois', 'mieux', 'damboulla', 'hanak']",['bounia balthazar  10 fois mieux   damboulla hanak']
227915,Facebook/<post-id>/comments,damboula hanak pahimi khali tibtilibi hanak al gatissaoui da,offensive,1,0,1,0,0,damboula hanak pahimi khali tibtilibi hanak al gatissaoui,"['damboula', 'hanak', 'pahimi', 'khali', 'tibtilibi', 'hanak', 'al', 'gatissaoui']",['damboula hanak pahimi khali tibtilibi hanak al gatissaoui da']
228200,Facebook:/<post-id>/comments, vrai peuple a choisi midi   destinée   pays,normal,3,0,0,0,1,  vrai peuple choisir midi    destiner    pays,"['vrai', 'peuple', 'choisir', 'midi', 'destiner', 'pays']",[' vrai peuple a choisi midi   destinée   pays']
228210,Facebook:/<post-id>/comments,priez   immortalité  midi,normal,3,0,0,0,1,prier    immortalité   midi,"['prier', 'immortalité', 'midi']",['priez   immortalité  midi']
228256,Facebook/<post-id>/comments,damboula hana kou mahoubas get a life yaktoulou minoukou achara min deux côtés khalass nissitou,offensive,1,0,1,0,0,damboula hana kou mahoubas get life yaktoulou minoukou achara min côté khalass nissitou,"['damboula', 'hana', 'kou', 'mahoubas', 'get', 'life', 'yaktoulou', 'minoukou', 'achara', 'min', 'côté', 'khalass', 'nissitou']",['damboula hana kou mahoubas get a life yaktoulou minoukou achara min deux côtés khalass nissitou']
228435,Facebook:/<post-id>/comments,  pris comme  moutons merte,normal,3,0,0,0,1,   prendre   mouton merte,"['prendre', 'mouton', 'merte']",['  pris comme  moutons merte']
228493,Facebook/<post-id>/comments,trop  conseillers tue  conseiller  a today i learned  conseiller en communication   galaxie  palais rose  sortie  midi scandant  mot damboula devant  foule venue  écouter reste encore vivace   esprit  tchadiens,normal,3,0,0,0,1,  conseiller taire   conseiller   today learned   conseiller communication    galaxie   palais rose   sortie   midi scander   mot damboula   foule venu   écouter vivace    esprit   tchadien,"['conseiller', 'taire', 'conseiller', 'today', 'learned', 'conseiller', 'communication', 'galaxie', 'palais', 'rose', 'sortie', 'midi', 'scander', 'mot', 'damboula', 'foule', 'venu', 'écouter', 'vivace', 'esprit', 'tchadien']",['trop  conseillers tue  conseiller  a today i learned  conseiller en communication   galaxie  palais rose  sortie  midi scandant  mot damboula devant  foule venue  écouter reste encore vivace   esprit  tchadiens']
228527,Facebook:/<post-id>/comments,   étonnant comme    service  midi,normal,3,0,0,0,1,    étonner     service   midi,"['étonner', 'service', 'midi']",['   étonnant comme    service  midi']
228709,Facebook/<post-id>/comments,damboula hanam cest  corrompre encore  restes   autorités,offensive,1,0,1,0,0,damboula hanam cest   corrompre   reste    autorité,"['damboula', 'hanam', 'cest', 'corrompre', 'reste', 'autorité']",['damboula hanam cest  corrompre encore  restes   autorités']
228780,Facebook:/<post-id>/comments,  hinda   mena présidente  parti mps  dirait comme midi and a plus rien comme  ensonge  laisse  femme aller  divertir  peu   bien ça,offensive,1,0,1,0,0,   hinda    mener président   parti mps   dirait midi and   ensonge   laisse   femme aller   divertir     ,"['hinda', 'mener', 'président', 'parti', 'mps', 'dirait', 'midi', 'and', 'ensonge', 'laisse', 'femme', 'aller', 'divertir']",['  hinda   mena présidente  parti mps  dirait comme midi and a plus rien comme  ensonge  laisse  femme aller  divertir  peu   bien ça']
228807,Facebook/<post-id>/comments,da ya meeting masra damboula hanak mounafikh traître,insult,2,0,0,1,0,ya meeting masra damboula hanak mounafikh traître,"['ya', 'meeting', 'masra', 'damboula', 'hanak', 'mounafikh', 'traître']",['da ya meeting masra damboula hanak mounafikh traître']
229056,Facebook/<post-id>/comments,toutes  félicitations  bon vent djamila zakaria damboula hanaki,offensive,1,0,1,0,0,  félicitation   bon vent djamila zakaria damboula hanaki,"['félicitation', 'bon', 'vent', 'djamila', 'zakaria', 'damboula', 'hanaki']",['toutes  félicitations  bon vent djamila zakaria damboula hanaki']
229108,Facebook/<post-id>/comments, yanfa  and     élection  peuple en a marre  mps 30 ans  injustice impunité  détournement  dernier public damboula hanakoum intou siyada,offensive,1,0,1,0,0,  yanfa   and      élection   peuple marre   mp 30 an   injustice impunité   détournement   public damboula hanakoum intou siyada,"['yanfa', 'and', 'élection', 'peuple', 'marre', 'mp', '30', 'an', 'injustice', 'impunité', 'détournement', 'public', 'damboula', 'hanakoum', 'intou', 'siyada']",[' yanfa  and     élection  peuple en a marre  mps 30 ans  injustice impunité  détournement  dernier public damboula hanakoum intou siyada']
229246,Facebook/<post-id>/comments,damboula hanaki maralmakounoussa di,hate,0,1,0,0,0,damboula hanaki maralmakounoussa di,"['damboula', 'hanaki', 'maralmakounoussa', 'di']",['damboula hanaki maralmakounoussa di']
